maxAudio_max,acc_max,mag_max,gyro_max,maxAudio_min,acc_min,mag_min,gyro_min,maxAudio_skew,acc_skew,mag_skew,gyro_skew,maxAudio_kurtosis,acc_kurtosis,mag_kurtosis,gyro_kurtosis,maxAudio_sum,acc_sum,mag_sum,gyro_sum,maxAudio_mean,acc_mean,mag_mean,gyro_mean,maxAudio_std,acc_std,mag_std,gyro_std,maxAudio_var,acc_var,mag_var,gyro_var,class
2.23000e+02,1.04892e+00,1.85278e+02,4.54067e+00,1.42000e+02,9.39790e-01,5.83147e+01,4.35133e+00,1.93616e-01,1.08114e-01,-1.49796e-01,3.72100e-01,7.81867e-01,-2.12773e+00,-1.52747e+00,-1.09773e+00,1.63200e+03,8.94387e+00,1.12454e+03,3.99362e+01,1.81333e+02,9.93764e-01,1.24948e+02,4.43736e+00,2.31625e+01,4.35098e-02,4.65626e+01,6.54765e-02,5.36500e+02,1.89311e-03,2.16808e+03,4.28717e-03,2.00000e+00
2.63000e+02,1.04493e+00,1.83960e+02,4.54067e+00,1.33000e+02,9.37425e-01,5.42014e+01,4.33821e+00,-4.34385e-01,-2.41616e-01,2.13091e-01,1.76348e-01,-2.73117e-01,-6.51397e-01,-1.95671e+00,-4.74126e-01,1.87100e+03,8.96974e+00,1.02853e+03,3.99073e+01,2.07889e+02,9.96638e-01,1.14281e+02,4.43414e+00,4.20757e+01,3.63759e-02,5.23683e+01,6.38057e-02,1.77036e+03,1.32321e-03,2.74244e+03,4.07116e-03,2.00000e+00
2.62000e+02,1.06102e+00,9.41285e+01,4.55429e+00,1.50000e+02,9.30844e-01,5.47937e+01,4.08576e+00,3.10779e-02,-3.65942e-01,2.79879e-01,1.81966e-01,-1.68894e+00,-1.35674e+00,-1.57925e+00,-1.33247e+00,1.85800e+03,9.02545e+00,6.60908e+02,3.88667e+01,2.06444e+02,1.00283e+00,7.34342e+01,4.31852e+00,4.18990e+01,4.48449e-02,1.46513e+01,1.67838e-01,1.75553e+03,2.01106e-03,2.14659e+02,2.81695e-02,2.00000e+00
2.91000e+02,1.05394e+00,1.83797e+02,4.63496e+00,1.43000e+02,9.26132e-01,6.37698e+01,4.11910e+00,7.93085e-01,1.70573e-01,1.94436e-02,6.82904e-01,2.74342e-01,-1.94184e+00,-1.77239e+00,1.10673e+00,1.79400e+03,8.90183e+00,1.10470e+03,3.89199e+01,1.99333e+02,9.89092e-01,1.22745e+02,4.32443e+00,4.71646e+01,5.18583e-02,4.70454e+01,1.54694e-01,2.22450e+03,2.68928e-03,2.21327e+03,2.39301e-02,2.00000e+00
2.02000e+02,1.05471e+00,1.84209e+02,4.69746e+00,1.30000e+02,9.32292e-01,5.52619e+01,4.25456e+00,-5.85922e-01,-2.97121e-01,8.80130e-02,3.05327e-01,8.25292e-01,-1.22231e+00,-1.97252e+00,-6.97227e-01,1.55700e+03,8.97763e+00,1.04379e+03,4.01752e+01,1.73000e+02,9.97515e-01,1.15977e+02,4.46392e+00,2.18746e+01,4.27177e-02,5.21035e+01,1.43294e-01,4.78500e+02,1.82480e-03,2.71477e+03,2.05331e-02,2.00000e+00
2.37000e+02,1.06114e+00,9.86245e+01,4.92724e+00,1.45000e+02,9.41981e-01,5.50017e+01,4.38102e+00,6.60693e-01,-2.35936e-01,3.51992e-01,6.63246e-01,-4.36607e-01,-1.33387e+00,-1.12904e+00,-4.52709e-01,1.61000e+03,9.00917e+00,6.64550e+02,4.14401e+01,1.78889e+02,1.00102e+00,7.38389e+01,4.60446e+00,3.15216e+01,4.26655e-02,1.55381e+01,1.81263e-01,9.93611e+02,1.82034e-03,2.41433e+02,3.28561e-02,2.00000e+00
2.24000e+02,1.04669e+00,1.84498e+02,1.62785e+01,1.69000e+02,9.42575e-01,6.26730e+01,4.41305e+00,1.69204e+00,2.56754e-01,6.03637e-02,2.99369e+00,2.99404e+00,-2.09272e+00,-1.63227e+00,8.97201e+00,1.64900e+03,8.91875e+00,1.09645e+03,5.30666e+01,1.83222e+02,9.90973e-01,1.21827e+02,5.89629e+00,1.79010e+01,4.34118e-02,4.63696e+01,3.89544e+00,3.20444e+02,1.88458e-03,2.15014e+03,1.51745e+01,2.00000e+00
2.13000e+02,1.05110e+00,1.84502e+02,4.83530e+00,1.44000e+02,9.34288e-01,5.43735e+01,4.16246e+00,-2.60021e-01,-2.78995e-01,-1.15045e-01,-3.58423e-01,-1.04252e+00,-1.15765e+00,-1.85345e+00,4.11912e-01,1.63500e+03,8.95372e+00,1.07250e+03,4.07963e+01,1.81667e+02,9.94858e-01,1.19167e+02,4.53292e+00,2.33987e+01,4.20397e-02,5.16404e+01,1.98915e-01,5.47500e+02,1.76734e-03,2.66673e+03,3.95670e-02,2.00000e+00
2.29000e+02,1.06050e+00,9.22251e+01,4.55429e+00,1.43000e+02,9.35077e-01,5.42129e+01,4.13122e+00,-1.52726e-01,-4.32170e-01,7.17709e-02,-1.06229e-01,-1.18729e+00,-1.47445e+00,-1.86375e+00,-1.17097e+00,1.66300e+03,9.03890e+00,6.58957e+02,3.91120e+01,1.84778e+02,1.00432e+00,7.32175e+01,4.34578e+00,2.96723e+01,4.71445e-02,1.47910e+01,1.50078e-01,8.80444e+02,2.22261e-03,2.18772e+02,2.25233e-02,2.00000e+00
2.28000e+02,1.04554e+00,1.85322e+02,4.65859e+00,1.46000e+02,9.40716e-01,5.95078e+01,4.15464e+00,6.68093e-01,2.34212e-01,1.99712e-01,-1.23045e-01,-9.90498e-01,-2.01793e+00,-1.66910e+00,5.60014e-01,1.60000e+03,8.90338e+00,1.07998e+03,3.98094e+01,1.77778e+02,9.89265e-01,1.19998e+02,4.42326e+00,2.92052e+01,4.19682e-02,4.69341e+01,1.47987e-01,8.52944e+02,1.76133e-03,2.20281e+03,2.19002e-02,2.00000e+00
2.29000e+02,1.04800e+00,1.85793e+02,4.62852e+00,1.26000e+02,9.41031e-01,5.38524e+01,4.25439e+00,-9.54513e-01,-8.14835e-02,-2.08208e-02,-5.12121e-01,2.49105e+00,-1.44153e+00,-1.90934e+00,-1.46623e+00,1.71500e+03,8.95891e+00,1.05822e+03,4.02279e+01,1.90556e+02,9.95434e-01,1.17580e+02,4.46976e+00,3.00629e+01,3.96368e-02,5.21652e+01,1.39662e-01,9.03778e+02,1.57107e-03,2.72121e+03,1.95056e-02,2.00000e+00
3.45000e+02,1.05321e+00,1.12802e+02,4.69746e+00,1.58000e+02,9.32893e-01,5.52742e+01,4.31074e+00,1.65796e-02,-3.48099e-01,6.63522e-01,1.18834e+00,-9.81821e-01,-1.70013e+00,1.06208e-01,6.31479e-01,2.16600e+03,9.02015e+00,6.89693e+02,3.98964e+01,2.40667e+02,1.00224e+00,7.66326e+01,4.43293e+00,6.37926e+01,4.44949e-02,1.89422e+01,1.32057e-01,4.06950e+03,1.97979e-03,3.58808e+02,1.74391e-02,2.00000e+00
3.17000e+02,1.05435e+00,1.82505e+02,4.90738e+00,1.50000e+02,9.14395e-01,5.84862e+01,4.42666e+00,3.48083e-01,1.92453e-01,4.03136e-01,-4.01588e-01,1.35868e+00,-1.64125e+00,-1.44094e+00,-7.42836e-01,2.03100e+03,8.84989e+00,1.04920e+03,4.22825e+01,2.25667e+02,9.83321e-01,1.16578e+02,4.69806e+00,4.71010e+01,5.08469e-02,4.66801e+01,1.60496e-01,2.21850e+03,2.58540e-03,2.17903e+03,2.57589e-02,2.00000e+00
3.22000e+02,1.06167e+00,1.84433e+02,4.99509e+00,2.25000e+02,9.22264e-01,5.37651e+01,4.49419e+00,1.13082e-01,9.46777e-02,-4.84074e-02,-7.25709e-01,-3.02792e-01,-1.54329e+00,-1.98858e+00,2.89962e-01,2.47700e+03,8.92572e+00,1.05915e+03,4.31458e+01,2.75222e+02,9.91746e-01,1.17684e+02,4.79398e+00,3.08941e+01,5.14630e-02,5.26200e+01,1.55024e-01,9.54444e+02,2.64844e-03,2.76886e+03,2.40325e-02,2.00000e+00
3.08000e+02,1.06531e+00,9.48313e+01,4.86132e+00,1.62000e+02,9.33728e-01,5.53398e+01,4.54107e+00,1.30172e+00,-6.18002e-01,2.78453e-01,-7.53165e-02,3.93122e+00,-9.27751e-01,-1.40442e+00,-6.52924e-01,1.98300e+03,9.10665e+00,6.57797e+02,4.23687e+01,2.20333e+02,1.01185e+00,7.30886e+01,4.70763e+00,3.86620e+01,4.89585e-02,1.47234e+01,1.00269e-01,1.49475e+03,2.39694e-03,2.16780e+02,1.00539e-02,2.00000e+00
2.99000e+02,1.05886e+00,1.83125e+02,4.81369e+00,1.05000e+02,9.35600e-01,6.13536e+01,4.25809e+00,-1.16509e+00,6.25995e-02,7.23048e-03,2.27063e-01,2.44850e+00,-1.75881e+00,-1.73324e+00,-1.06678e+00,2.01000e+03,8.96473e+00,1.10121e+03,4.07030e+01,2.23333e+02,9.96081e-01,1.22357e+02,4.52255e+00,5.47037e+01,4.67380e-02,4.71900e+01,1.94584e-01,2.99250e+03,2.18444e-03,2.22689e+03,3.78629e-02,2.00000e+00
2.57000e+02,1.05578e+00,1.84166e+02,4.74274e+00,1.56000e+02,9.48438e-01,5.58043e+01,4.14296e+00,-1.59189e-01,4.79163e-02,-4.13427e-02,8.18348e-01,-8.47135e-01,-1.81930e+00,-1.87821e+00,1.70634e+00,1.89500e+03,9.00355e+00,1.07436e+03,3.93406e+01,2.10556e+02,1.00039e+00,1.19373e+02,4.37118e+00,3.28638e+01,4.36149e-02,5.00513e+01,1.79057e-01,1.08003e+03,1.90226e-03,2.50513e+03,3.20614e-02,2.00000e+00
2.59000e+02,1.06321e+00,9.18799e+01,4.62502e+00,1.60000e+02,9.50348e-01,5.49337e+01,4.06577e+00,1.31936e-01,-5.80658e-01,2.13929e-01,6.50108e-01,-1.66408e+00,-8.35760e-01,-1.54116e+00,-4.94976e-01,1.85800e+03,9.11495e+00,6.54047e+02,3.86607e+01,2.06444e+02,1.01277e+00,7.26718e+01,4.29563e+00,3.91858e+01,4.02272e-02,1.43462e+01,1.84024e-01,1.53553e+03,1.61823e-03,2.05813e+02,3.38647e-02,2.00000e+00
3.49000e+02,1.06341e+00,1.81477e+02,4.56640e+00,1.14000e+02,9.38998e-01,5.78760e+01,4.25245e+00,-4.20295e-01,-2.78418e-01,-1.07236e-01,1.06575e+00,5.22875e-01,-1.34193e+00,-1.66068e+00,4.25746e-02,2.19100e+03,9.04890e+00,1.11358e+03,3.92522e+01,2.43444e+02,1.00543e+00,1.23732e+02,4.36135e+00,6.97282e+01,4.48946e-02,4.69111e+01,1.08442e-01,4.86203e+03,2.01552e-03,2.20066e+03,1.17597e-02,2.00000e+00
2.88000e+02,1.07772e+00,1.85059e+02,4.72804e+00,1.80000e+02,9.35963e-01,5.38272e+01,4.15713e+00,1.62882e+00,3.21314e-01,3.43380e-01,6.96061e-01,3.17882e+00,-1.72963e+00,-1.91311e+00,7.00405e-01,1.91800e+03,8.99310e+00,1.00533e+03,3.94338e+01,2.13111e+02,9.99234e-01,1.11703e+02,4.38153e+00,3.28612e+01,5.56653e-02,5.29300e+01,1.75558e-01,1.07986e+03,3.09863e-03,2.80158e+03,3.08206e-02,2.00000e+00
2.97000e+02,1.06939e+00,1.15168e+02,4.59521e+00,1.38000e+02,9.44141e-01,5.40494e+01,4.21261e+00,3.78379e-01,-3.77730e-01,8.53609e-01,6.32223e-01,-1.37958e-01,-1.60508e+00,1.65259e-01,-9.04248e-01,1.92400e+03,9.13150e+00,6.84559e+02,3.94133e+01,2.13778e+02,1.01461e+00,7.60621e+01,4.37925e+00,4.90708e+01,4.73654e-02,1.99820e+01,1.40856e-01,2.40794e+03,2.24348e-03,3.99279e+02,1.98405e-02,2.00000e+00
2.63000e+02,1.07122e+00,1.83451e+02,4.75891e+00,1.49000e+02,9.54066e-01,5.79158e+01,4.22186e+00,3.77331e-01,-5.35707e-02,-1.79337e-01,1.08545e-01,-1.75406e+00,-1.64550e+00,-1.58286e+00,-1.67453e+00,1.81200e+03,9.10879e+00,1.12379e+03,4.04840e+01,2.01333e+02,1.01209e+00,1.24865e+02,4.49823e+00,4.38948e+01,4.50186e-02,4.71238e+01,1.96314e-01,1.92675e+03,2.02667e-03,2.22066e+03,3.85391e-02,2.00000e+00
2.18000e+02,1.07721e+00,1.83016e+02,1.62631e+01,1.54000e+02,9.50176e-01,5.36558e+01,4.36854e+00,3.29328e-01,6.85208e-01,4.66000e-01,2.99966e+00,-9.33773e-01,-6.58745e-01,-1.72619e+00,8.99848e+00,1.65300e+03,8.99595e+00,9.89115e+02,5.14500e+01,1.83667e+02,9.99550e-01,1.09902e+02,5.71666e+00,2.21303e+01,4.50742e-02,5.22755e+01,3.95504e+00,4.89750e+02,2.03168e-03,2.73273e+03,1.56424e+01,2.00000e+00
3.58000e+02,1.05758e+00,1.24044e+02,4.65975e+00,1.51000e+02,9.43049e-01,5.47590e+01,4.28001e+00,1.35099e+00,-4.07132e-01,7.74255e-01,-2.39661e-01,8.82712e-01,-8.25481e-01,2.54468e-02,-1.75019e+00,1.89400e+03,9.06857e+00,7.23393e+02,4.04370e+01,2.10444e+02,1.00762e+00,8.03770e+01,4.49300e+00,7.21476e+01,4.06249e-02,2.30154e+01,1.45715e-01,5.20528e+03,1.65038e-03,5.29707e+02,2.12330e-02,2.00000e+00
3.67000e+02,1.06412e+00,1.84815e+02,4.77963e+00,1.54000e+02,9.47940e-01,5.89983e+01,4.32935e+00,1.79041e+00,-4.84673e-01,-1.94240e-01,-3.63904e-01,3.89970e+00,-1.39578e+00,-1.10235e+00,-1.49978e+00,1.96700e+03,9.13178e+00,1.14876e+03,4.12761e+01,2.18556e+02,1.01464e+00,1.27640e+02,4.58624e+00,6.34195e+01,4.26899e-02,4.28828e+01,1.65517e-01,4.02203e+03,1.82242e-03,1.83893e+03,2.73957e-02,2.00000e+00
2.87000e+02,1.05168e+00,1.81693e+02,4.91862e+00,1.25000e+02,9.40416e-01,5.45334e+01,4.48537e+00,6.03665e-02,1.12127e-01,8.01898e-01,9.75000e-01,-1.06243e+00,-2.07043e+00,-9.32384e-01,9.99440e-02,1.85700e+03,8.97352e+00,9.44875e+02,4.17235e+01,2.06333e+02,9.97058e-01,1.04986e+02,4.63595e+00,5.38679e+01,4.37299e-02,4.96377e+01,1.47377e-01,2.90175e+03,1.91231e-03,2.46390e+03,2.17201e-02,2.00000e+00
3.57000e+02,1.05601e+00,1.25240e+02,4.82850e+00,1.74000e+02,9.41686e-01,5.42766e+01,4.48577e+00,1.22410e+00,-4.21570e-01,7.95918e-01,2.42890e-01,9.18741e-01,-1.22734e+00,1.83640e-01,-4.86985e-01,2.11600e+03,9.04289e+00,7.29988e+02,4.18152e+01,2.35111e+02,1.00477e+00,8.11098e+01,4.64614e+00,5.93368e+01,4.22732e-02,2.30358e+01,1.06877e-01,3.52086e+03,1.78702e-03,5.30647e+02,1.14227e-02,2.00000e+00
2.35000e+02,1.06184e+00,1.84514e+02,4.77963e+00,1.51000e+02,9.49261e-01,6.33086e+01,4.12351e+00,-3.47164e-01,-4.45914e-01,-1.80514e-01,-8.94293e-01,-6.41871e-01,-1.23351e+00,-1.19825e+00,-4.57866e-01,1.79000e+03,9.12818e+00,1.16199e+03,4.06544e+01,1.98889e+02,1.01424e+00,1.29110e+02,4.51716e+00,2.82553e+01,4.21495e-02,4.17878e+01,2.35336e-01,7.98361e+02,1.77658e-03,1.74622e+03,5.53828e-02,2.00000e+00
2.22000e+02,1.07164e+00,1.81606e+02,4.72614e+00,1.27000e+02,9.34916e-01,5.44830e+01,4.25174e+00,2.09861e-01,-9.06063e-02,1.11271e+00,-1.47959e-01,-1.93190e+00,-1.70127e+00,2.16949e-01,-9.44000e-01,1.56400e+03,9.00875e+00,8.79877e+02,4.05335e+01,1.73778e+02,1.00097e+00,9.77641e+01,4.50373e+00,3.86160e+01,5.25878e-02,4.40662e+01,1.56314e-01,1.49119e+03,2.76548e-03,1.94183e+03,2.44342e-02,2.00000e+00
2.52000e+02,1.05368e+00,1.54099e+02,4.62541e+00,1.67000e+02,9.36076e-01,5.77578e+01,4.29373e+00,1.51645e-01,-2.91110e-02,9.51153e-01,6.23079e-01,-9.91802e-01,-1.89768e+00,3.44807e-01,-6.93160e-02,1.84500e+03,8.97463e+00,8.28457e+02,3.98119e+01,2.05000e+02,9.97181e-01,9.20508e+01,4.42355e+00,2.94236e+01,4.71001e-02,3.19266e+01,1.07037e-01,8.65750e+02,2.21842e-03,1.01931e+03,1.14569e-02,2.00000e+00
2.63000e+02,1.06235e+00,1.76542e+02,4.55795e+00,1.93000e+02,9.44693e-01,6.64854e+01,4.17915e+00,1.22160e-01,-3.70066e-01,-5.06269e-02,-7.77537e-01,-1.51164e+00,-1.37778e+00,-1.33467e+00,-3.46442e-01,2.01300e+03,9.07600e+00,1.10358e+03,3.95978e+01,2.23667e+02,1.00844e+00,1.22620e+02,4.39976e+00,2.63581e+01,4.36401e-02,4.13278e+01,1.27017e-01,6.94750e+02,1.90446e-03,1.70799e+03,1.61334e-02,2.00000e+00
2.34000e+02,1.05710e+00,1.74445e+02,4.62502e+00,1.37000e+02,9.45233e-01,5.51445e+01,4.09093e+00,-5.78002e-01,-3.15655e-01,1.27470e+00,-2.45866e-01,-9.30266e-01,-1.43864e+00,9.92261e-01,-6.96394e-02,1.75200e+03,9.04727e+00,8.46020e+02,3.95507e+01,1.94667e+02,1.00525e+00,9.40022e+01,4.39452e+00,3.61594e+01,4.34370e-02,3.96028e+01,1.72518e-01,1.30750e+03,1.88677e-03,1.56838e+03,2.97625e-02,2.00000e+00
